screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,query
ReadyLA,LA City Emergency Management Department,34666476,1183511579398045696,/ReadyLA/status/1183511579398045696,2019-10-13 22:35:23,1571006123,"Returning home after the #SaddleridgeFire? You may find ash or food spoiled by power outages. @lapublichealth has tips on how to clean up safely. 

 http://www.publichealth.lacounty.gov/media/FireSafety/saddleindex.htm …pic.twitter.com/vcmdzAIbft","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Returning home after the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>? You may find ash or food spoiled by power outages. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""38287098"" dir=""ltr"" href=""/lapublichealth""><s>@</s><b>lapublichealth</b></a> has tips on how to clean up safely. 

<img alt=""🔗"" aria-label=""Emoji: Link symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f517.png"" title=""Link symbol""/> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.publichealth.lacounty.gov/media/FireSafety/saddleindex.htm"" dir=""ltr"" href=""https://t.co/Ypsp59SNUR"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.publichealth.lacounty.gov/media/FireSafety/saddleindex.htm""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">publichealth.lacounty.gov/media/FireSafe</span><span class=""invisible"">ty/saddleindex.htm</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/vcmdzAIbft"">pic.twitter.com/vcmdzAIbft</a></p>",['http://www.publichealth.lacounty.gov/media/FireSafety/saddleindex.htm'],['SaddleridgeFire'],True,"['https://pbs.twimg.com/media/EGytgdRUwAAl7CY.jpg', 'https://pbs.twimg.com/media/EGytgdQU8AEhaRh.jpg']",,40,29,4,True,False,,[],saddleridgefire
TraceyMedia,Tracey Media,1517046169,1183530838274826241,/TraceyMedia/status/1183530838274826241,2019-10-13 23:51:55,1571010715,"So weird, manholes with flames, reminds me of that movie 'Volcano' set in LA , #CaliforniaFires #SaddleridgeFire
https://youtu.be/67oe0_s9EIw 
https://twitter.com/Valentinesday1/status/1183136351643824128?s=20 … @amtvmedia","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">So weird, manholes with flames, reminds me of that movie 'Volcano' set in LA , <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaliforniaFires?src=hash""><s>#</s><b>CaliforniaFires</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/67oe0_s9EIw"" dir=""ltr"" href=""https://t.co/dKefnQqRDL"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/67oe0_s9EIw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/67oe0_s9EIw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/Valentinesday1/status/1183136351643824128?s=20"" dir=""ltr"" href=""https://t.co/CXegRReJIK"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Valentinesday1/status/1183136351643824128?s=20""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Valentinesday1</span><span class=""invisible"">/status/1183136351643824128?s=20</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""183036873"" dir=""ltr"" href=""/amtvmedia""><s>@</s><b>amtvmedia</b></a></p>","['https://youtu.be/67oe0_s9EIw', 'https://twitter.com/Valentinesday1/status/1183136351643824128?s=20']","['CaliforniaFires', 'SaddleridgeFire']",False,[],,3,0,0,False,False,,[],saddleridgefire
NBCLA,NBC Los Angeles,17379685,1183530783702732800,/NBCLA/status/1183530783702732800,2019-10-13 23:51:42,1571010702,.@lapublichealth issued a smoke advisory due to the #SaddleridgeFire and shared tips to avoid the effects of unhealthy air quality. http://4.nbcla.com/ZgYGVim ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""38287098"" dir=""ltr"" href=""/lapublichealth""><s>@</s><b>lapublichealth</b></a> issued a smoke advisory due to the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> and shared tips to avoid the effects of unhealthy air quality. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://4.nbcla.com/ZgYGVim"" dir=""ltr"" href=""https://t.co/WcHuZlggVy"" rel=""nofollow noopener"" target=""_blank"" title=""http://4.nbcla.com/ZgYGVim""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">4.nbcla.com/ZgYGVim</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://4.nbcla.com/ZgYGVim'],['SaddleridgeFire'],False,[],,12,9,0,False,False,,[],saddleridgefire
lahipster,LA  Hipster,34000051,1183529453420310529,/lahipster/status/1183529453420310529,2019-10-13 23:46:25,1571010385,Investigators probe report that #Saddleridgefire started at #Sylmar transmission towerhttps://www.dailybreeze.com/2019/10/13/investigators-probe-report-that-saddleridge-fire-started-at-sylmar-transmission-tower/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Investigators probe report that <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Saddleridgefire?src=hash""><s>#</s><b><strong>Saddleridgefire</strong></b></a> started at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sylmar?src=hash""><s>#</s><b>Sylmar</b></a> transmission tower<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.dailybreeze.com/2019/10/13/investigators-probe-report-that-saddleridge-fire-started-at-sylmar-transmission-tower/"" dir=""ltr"" href=""https://t.co/Y5Az2IlpWM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.dailybreeze.com/2019/10/13/investigators-probe-report-that-saddleridge-fire-started-at-sylmar-transmission-tower/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">dailybreeze.com/2019/10/13/inv</span><span class=""invisible"">estigators-probe-report-that-saddleridge-fire-started-at-sylmar-transmission-tower/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.dailybreeze.com/2019/10/13/investigators-probe-report-that-saddleridge-fire-started-at-sylmar-transmission-tower/'],"['Saddleridgefire', 'Sylmar']",False,[],,1,2,0,False,False,,[],saddleridgefire
Jasamsdestiny,Tay Austin,129877411,1183529163459833862,/Jasamsdestiny/status/1183529163459833862,2019-10-13 23:45:16,1571010316,"Requesting rotary wing [helo] support over at Sunshine landfill.

#SaddleridgeFire #SylmarFire #PorterRanch #GranadaHills #Sylmar
#SantaClarita #SanFernandoValley","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Requesting rotary wing [helo] support over at Sunshine landfill.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SylmarFire?src=hash""><s>#</s><b>SylmarFire</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PorterRanch?src=hash""><s>#</s><b>PorterRanch</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GranadaHills?src=hash""><s>#</s><b>GranadaHills</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sylmar?src=hash""><s>#</s><b>Sylmar</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SantaClarita?src=hash""><s>#</s><b>SantaClarita</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SanFernandoValley?src=hash""><s>#</s><b>SanFernandoValley</b></a></p>",[],"['SaddleridgeFire', 'SylmarFire', 'PorterRanch', 'GranadaHills', 'Sylmar', 'SantaClarita', 'SanFernandoValley']",False,[],,2,1,1,True,False,,[],saddleridgefire
fox5sandiego,FOX 5 San Diego,18247597,1183528985461972996,/fox5sandiego/status/1183528985461972996,2019-10-13 23:44:33,1571010273,The schools that were closed last week due to the #SaddleridgeFire are reopening Monday. http://bit.ly/2MeF4Va ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The schools that were closed last week due to the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> are reopening Monday. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2MeF4Va"" dir=""ltr"" href=""https://t.co/xD2rK0W79d"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2MeF4Va""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2MeF4Va</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/2MeF4Va'],['SaddleridgeFire'],False,[],,1,2,0,False,False,,[],saddleridgefire
wildfirediva,Ｄｏｌｏｒｅｓ,104262458,1183528714304311296,/wildfirediva/status/1183528714304311296,2019-10-13 23:43:29,1571010209,"A Los Angeles City park ranger who was working during the Saddle Ridge Fire died of a heart attack. #SaddleridgeFire
https://losangeles.cbslocal.com/2019/10/13/40-year-employee-of-la-city-park-rangers-dies-of-heart-attack-after-working-saddle-ridge-fire/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A Los Angeles City park ranger who was working during the Saddle Ridge Fire died of a heart attack. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://losangeles.cbslocal.com/2019/10/13/40-year-employee-of-la-city-park-rangers-dies-of-heart-attack-after-working-saddle-ridge-fire/"" dir=""ltr"" href=""https://t.co/BdstpwWq5d"" rel=""nofollow noopener"" target=""_blank"" title=""https://losangeles.cbslocal.com/2019/10/13/40-year-employee-of-la-city-park-rangers-dies-of-heart-attack-after-working-saddle-ridge-fire/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">losangeles.cbslocal.com/2019/10/13/40-</span><span class=""invisible"">year-employee-of-la-city-park-rangers-dies-of-heart-attack-after-working-saddle-ridge-fire/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://losangeles.cbslocal.com/2019/10/13/40-year-employee-of-la-city-park-rangers-dies-of-heart-attack-after-working-saddle-ridge-fire/'],['SaddleridgeFire'],False,[],,2,2,0,False,False,,[],saddleridgefire
Jasamsdestiny,Tay Austin,129877411,1183527516499300352,/Jasamsdestiny/status/1183527516499300352,2019-10-13 23:38:43,1571009923,"Look at this progress!  WOW  They kicked some serious fire but last night.   Black is containment, red is still active.
Total acreage as of last night, 8311

https://ftp.nifc.gov/public/incident_specific_data/calif_s/!2019_Incidents/CA-LFD-00001582_SaddleRidge/GIS/Products/20191013/dpa_ArchE_land_20191013_SaddleRidge_CALFD1582.pdf …
#SaddleridgeFire #SylmarFire #PorterRanch #GranadaHills #Sylmar
#SantaClarita #SanFernandoValley","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Look at this progress!  WOW  They kicked some serious fire but last night.   Black is containment, red is still active.
Total acreage as of last night, 8311

<a class=""twitter-timeline-link"" data-expanded-url=""https://ftp.nifc.gov/public/incident_specific_data/calif_s/!2019_Incidents/CA-LFD-00001582_SaddleRidge/GIS/Products/20191013/dpa_ArchE_land_20191013_SaddleRidge_CALFD1582.pdf"" dir=""ltr"" href=""https://t.co/cEzJOD9AxM"" rel=""nofollow noopener"" target=""_blank"" title=""https://ftp.nifc.gov/public/incident_specific_data/calif_s/!2019_Incidents/CA-LFD-00001582_SaddleRidge/GIS/Products/20191013/dpa_ArchE_land_20191013_SaddleRidge_CALFD1582.pdf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ftp.nifc.gov/public/inciden</span><span class=""invisible"">t_specific_data/calif_s/!2019_Incidents/CA-LFD-00001582_SaddleRidge/GIS/Products/20191013/dpa_ArchE_land_20191013_SaddleRidge_CALFD1582.pdf</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SylmarFire?src=hash""><s>#</s><b>SylmarFire</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PorterRanch?src=hash""><s>#</s><b>PorterRanch</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GranadaHills?src=hash""><s>#</s><b>GranadaHills</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sylmar?src=hash""><s>#</s><b>Sylmar</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SantaClarita?src=hash""><s>#</s><b>SantaClarita</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SanFernandoValley?src=hash""><s>#</s><b>SanFernandoValley</b></a></p>",['https://ftp.nifc.gov/public/incident_specific_data/calif_s/!2019_Incidents/CA-LFD-00001582_SaddleRidge/GIS/Products/20191013/dpa_ArchE_land_20191013_SaddleRidge_CALFD1582.pdf'],"['SaddleridgeFire', 'SylmarFire', 'PorterRanch', 'GranadaHills', 'Sylmar', 'SantaClarita', 'SanFernandoValley']",False,[],,2,1,0,False,False,,[],saddleridgefire
poeticvisuals__,_cesarB,1097874237556060161,1183526959654957056,/poeticvisuals__/status/1183526959654957056,2019-10-13 23:36:30,1571009790,"October 11, 2019.
Porter Ranch, CA
#saddleridgefire 
——————————————
#saddleridgefire #fireseason #porterranch #photojournalismpic.twitter.com/w88oYcqbMh","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">October 11, 2019.
Porter Ranch, CA
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/saddleridgefire?src=hash""><s>#</s><b><strong>saddleridgefire</strong></b></a> 
——————————————
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/saddleridgefire?src=hash""><s>#</s><b><strong>saddleridgefire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fireseason?src=hash""><s>#</s><b>fireseason</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/porterranch?src=hash""><s>#</s><b>porterranch</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/photojournalism?src=hash""><s>#</s><b>photojournalism</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/w88oYcqbMh"">pic.twitter.com/w88oYcqbMh</a></p>",[],"['saddleridgefire', 'saddleridgefire', 'fireseason', 'porterranch', 'photojournalismpic']",True,"['https://pbs.twimg.com/media/EGy7fpMUUAEwuk9.jpg', 'https://pbs.twimg.com/media/EGy7fpOUcAA1d6T.jpg', 'https://pbs.twimg.com/media/EGy7fpRUcAAqdGi.jpg']",,2,0,0,False,False,,[],saddleridgefire
KTLA,KTLA,10252962,1183526235395084288,/KTLA/status/1183526235395084288,2019-10-13 23:33:38,1571009618,"#SaddleridgeFire: Maintenance crews worked through the weekend to replace air filters and clean the campuses that were affected by the fire, the schools district said
http://on.ktla.com/xWmvM ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>: Maintenance crews worked through the weekend to replace air filters and clean the campuses that were affected by the fire, the schools district said
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://on.ktla.com/xWmvM"" dir=""ltr"" href=""https://t.co/2iWrsPBluK"" rel=""nofollow noopener"" target=""_blank"" title=""http://on.ktla.com/xWmvM""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">on.ktla.com/xWmvM</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://on.ktla.com/xWmvM'],['SaddleridgeFire'],False,[],,24,7,0,False,False,,[],saddleridgefire
faustfatale,Christa Faust,18009083,1183524182795214848,/faustfatale/status/1183524182795214848,2019-10-13 23:25:28,1571009128,We are tired but safe here at the Fausthaus. #saddleridgefire is about 40% contained and the smoke seems to have cleared out some around here today. Me and Django are taking the day off to relax watch dumb monster… https://www.instagram.com/p/B3k6V0RAjqL/?igshid=1v2imzko8ev3c …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We are tired but safe here at the Fausthaus. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/saddleridgefire?src=hash""><s>#</s><b><strong>saddleridgefire</strong></b></a> is about 40% contained and the smoke seems to have cleared out some around here today. Me and Django are taking the day off to relax watch dumb monster… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/B3k6V0RAjqL/?igshid=1v2imzko8ev3c"" dir=""ltr"" href=""https://t.co/VXwLHprqzj"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/B3k6V0RAjqL/?igshid=1v2imzko8ev3c""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/B3k6V0RAjqL/</span><span class=""invisible"">?igshid=1v2imzko8ev3c</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/B3k6V0RAjqL/?igshid=1v2imzko8ev3c'],['saddleridgefire'],False,[],,40,0,3,True,False,,[],saddleridgefire
ProSuja,ProSuja,741088766224261120,1183519966227767297,/ProSuja/status/1183519966227767297,2019-10-13 23:08:43,1571008123,#RT @robertlufkinmd: #SaddleridgeFire update in #SouthernCalifornia - all that appears to be left now is a little smoke- the air still smells like burned wood.https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RT?src=hash""><s>#</s><b>RT</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1150792886285471745"" dir=""ltr"" href=""/robertlufkinmd""><s>@</s><b>robertlufkinmd</b></a>: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> update in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthernCalifornia?src=hash""><s>#</s><b>SouthernCalifornia</b></a> - all that appears to be left now is a little smoke- the air still smells like burned wood.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205"" dir=""ltr"" href=""https://t.co/qA8tKpTL1Z"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">crowdfireapp.com/video/98b22f23</span><span class=""invisible"">92b618936bd331c57c0aa205</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205'],"['RT', 'SaddleridgeFire', 'SouthernCalifornia']",False,[],,0,0,0,False,False,,[],saddleridgefire
JasonRyanPhoto,Jason Ryan,227064535,1183519740507099137,/JasonRyanPhoto/status/1183519740507099137,2019-10-13 23:07:49,1571008069,"Stayed close to the #firefighters today battling the  #californiawildfires off of the 5 freeway. #jasonryanphoto #onassignment
#porterranchfires
#sylmarfires
#reportage #losangeles #firecoverage #saddleridgefire… https://www.instagram.com/p/B3k4UyonbQg/?igshid=efzgphp765sp …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Stayed close to the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/firefighters?src=hash""><s>#</s><b>firefighters</b></a> today battling the  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/californiawildfires?src=hash""><s>#</s><b>californiawildfires</b></a> off of the 5 freeway. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jasonryanphoto?src=hash""><s>#</s><b>jasonryanphoto</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/onassignment?src=hash""><s>#</s><b>onassignment</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/porterranchfires?src=hash""><s>#</s><b>porterranchfires</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sylmarfires?src=hash""><s>#</s><b>sylmarfires</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/reportage?src=hash""><s>#</s><b>reportage</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/losangeles?src=hash""><s>#</s><b>losangeles</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/firecoverage?src=hash""><s>#</s><b>firecoverage</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/saddleridgefire?src=hash""><s>#</s><b><strong>saddleridgefire</strong></b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/B3k4UyonbQg/?igshid=efzgphp765sp"" dir=""ltr"" href=""https://t.co/kbiSXgeSof"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/B3k4UyonbQg/?igshid=efzgphp765sp""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/B3k4UyonbQg/</span><span class=""invisible"">?igshid=efzgphp765sp</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/B3k4UyonbQg/?igshid=efzgphp765sp'],"['firefighters', 'californiawildfires', 'jasonryanphoto', 'onassignment', 'porterranchfires', 'sylmarfires', 'reportage', 'losangeles', 'firecoverage', 'saddleridgefire']",False,[],,0,0,0,False,False,,[],saddleridgefire
robertlufkinmd,Robert Lufkin MD,1150792886285471745,1183519666825842688,/robertlufkinmd/status/1183519666825842688,2019-10-13 23:07:31,1571008051,#SaddleridgeFire update in #SouthernCalifornia - all that appears to be left now is a little smoke- the air still smells like burned wood.https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> update in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthernCalifornia?src=hash""><s>#</s><b>SouthernCalifornia</b></a> - all that appears to be left now is a little smoke- the air still smells like burned wood.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205"" dir=""ltr"" href=""https://t.co/OQos6W5hfD"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">crowdfireapp.com/video/98b22f23</span><span class=""invisible"">92b618936bd331c57c0aa205</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.crowdfireapp.com/video/98b22f2392b618936bd331c57c0aa205'],"['SaddleridgeFire', 'SouthernCalifornia']",False,[],,1,0,0,False,False,,[],saddleridgefire
